GEOID,NAME,avg_ndvi
29049,Clinton,-0.0017382978723404258
29053,Cooper,0.03808644067796611
29175,Randolph,0.015403846153846153
29185,St. Clair,-0.01203731343283582
29217,Vernon,-0.02094318181818182
31057,Dundy,0.0018891089108910894
39127,Perry,0.6259000000000001
39131,Pike,0.8180180000000001
39137,Putnam,0.02086346153846154
39125,Paulding,0.033551162790697676
27063,Jackson,0.11197530864197533
31025,Cass,-0.006321818181818182
21225,Union,0.5112947368421054
38103,Wells,0.29800324675324674
39003,Allen,0.00518974358974359
39007,Ashtabula,0.15854814814814816
31059,Fillmore,-0.013447619047619047
31063,Frontier,-0.0012224299065420564
31073,Gosper,0.0003962264150943397
31083,Harlan,0.00934920634920635
27067,Kandiyohi,0.3513677777777778
08063,Kit Carson,0.008737727272727272
08073,Lincoln,-0.0025637992831541224
08085,Montrose,0.004536796536796537
08099,Prowers,0.020188690476190478
39083,Knox,0.25047543859649124
39087,Lawrence,0.790075
04003,Cochise,0.1593878246753247
05003,Ashley,0.2962357142857143
37003,Alexander,0.4898451612903226
37033,Caswell,0.649618181818182
26017,Bay,0.01427872340425532
20103,Leavenworth,-0.010438461538461539
20109,Logan,0.10331666666666667
20111,Lyon,-0.018220833333333335
08119,Teller,0.012082812500000002
19157,Poweshiek,0.07563809523809524
19161,Sac,0.04982923076923077
19171,Tama,0.16213703703703702
19173,Taylor,0.01204090909090909
36035,Fulton,0.10903454545454545
36039,Greene,0.1491375
26023,Branch,0.051007843137254906
26033,Chippewa,0.3358624309392266
26051,Gladwin,0.01842280701754386
26057,Gratiot,0.00894
29059,Dallas,0.006555737704918033
26151,Sanilac,0.011082300884955753
26155,Shiawassee,0.02128947368421052
26159,Van Buren,0.037907352941176475
19177,Van Buren,0.06882999999999999
39141,Ross,0.6966041095890412
39149,Shelby,0.015460000000000003
21233,Webster,0.6313805555555556
22003,Allen,0.47347
29089,Howard,0.04856666666666666
29097,Jasper,-0.013863076923076922
29221,Washington,0.606574358974359
29510,St. Louis,0.2669
30023,Deer Lodge,0.009042682926829268
30043,Jefferson,0.0014530612244897962
30067,Park,0.007089253731343284
30077,Powell,0.01214486301369863
30087,Rosebud,0.008607239057239058
39151,Stark,0.3012725806451613
27071,Koochiching,0.5970765463917527
28135,Tallahatchie,0.3820967213114754
28139,Tippah,0.649591836734694
28155,Webster,0.46736000000000005
28161,Yalobusha,0.6014365384615386
37179,Union,0.6593608695652174
38003,Barnes,0.3022380681818182
38007,Billings,0.062225563909774434
31087,Hitchcock,0.0029074074074074076
31107,Knox,-0.0006716666666666667
31111,Lincoln,0.0021581881533101043
27081,Lincoln,0.0748
27085,McLeod,0.41165
12003,Baker,0.4633851851851852
12049,Hardee,0.597284745762712
12057,Hillsborough,0.4569406250000001
12086,Miami-Dade,0.25966607142857145
38081,Sargent,0.32314095238095236
38089,Stark,0.07923105590062111
38091,Steele,0.29150000000000004
38101,Ward,0.26374395161290326
37061,Duplin,0.4991445783132531
26081,Kent,0.012558181818181817
26085,Lake,0.07214571428571429
20133,Neosho,-0.02516031746031746
20137,Norton,0.00776868686868687
20147,Phillips,0.013035185185185186
20151,Pratt,-0.020815853658536585
20157,Republic,-0.022029761904761906
12091,Okaloosa,0.6416604395604396
13023,Bleckley,0.5405818181818183
19185,Wayne,0.030368518518518517
19187,Webster,0.04632823529411765
20003,Anderson,-0.022215254237288134
36055,Monroe,0.09507222222222222
36079,Putnam,0.2451086956521739
26091,Lenawee,0.0827314606741573
26101,Manistee,0.2720075757575758
29103,Knox,0.07962678571428572
29127,Marion,0.07105744680851064
27003,Anoka,0.5682166666666667
27007,Beltrami,0.5373978328173374
27045,Fillmore,0.2923030612244898
20007,Barber,-0.020905217391304354
20009,Barton,-0.021680612244897958
20017,Chase,-0.023887012987012988
39155,Trumbull,0.26167058823529415
22019,Calcasieu,0.43021979166666674
22023,Cameron,0.3218571428571429
29131,Miller,0.16646956521739134
29137,Monroe,0.08575692307692309
38061,Mountrail,0.28066307053941913
30101,Toole,0.00611195219123506
30111,Yellowstone,0.006688650306748466
31009,Blaine,-0.004102597402597403
20177,Shawnee,-0.019691803278688524
20181,Sherman,0.017645192307692313
20191,Sumner,0.00016111111111111098
20195,Trego,0.01690408163265306
29005,Atchison,-0.009122222222222224
29007,Audrain,0.17393066666666668
29009,Barry,0.08195714285714287
48249,Jim Wells,0.603532183908046
48253,Jones,0.13129393939393938
48283,La Salle,0.23412916666666664
48297,Live Oak,0.6309394230769232
48303,Lubbock,0.03199081632653061
48321,Matagorda,0.3019058823529412
39109,Miami,0.06405510204081633
39119,Muskingum,0.4946276315789474
39133,Portage,0.15939454545454546
39139,Richland,0.04977719298245615
40045,Ellis,-0.013149218750000002
40049,Garvin,0.11414487179487179
46097,Miner,0.11062571428571429
47075,Haywood,0.6133592592592592
47109,McNairy,0.7558383333333334
37067,Forsyth,0.6851700000000001
34017,Hudson,0.0878
28111,Perry,0.2852681818181818
37077,Granville,0.699671186440678
37081,Guilford,0.5481142857142859
46101,Moody,0.08413650793650795
46105,Perkins,0.01076510263929619
46107,Potter,0.03188490566037736
51520,Bristol,0.74705
53051,Pend Oreille,0.1053825581395349
53057,Skagit,0.004175117370892018
54013,Calhoun,0.7161800000000001
54027,Hampshire,0.680127536231884
54037,Jefferson,0.3846478260869565
54051,Marshall,0.45870789473684215
54085,Ritchie,0.5493061224489796
35005,Chaves,0.022778219395866457
21117,Kenton,0.7785705882352942
21137,Lincoln,0.7338885714285716
37135,Orange,0.7353627906976745
36005,Bronx,0.18918000000000001
51580,Covington,
51595,Emporia,
51640,Galax,0.7987000000000001
55119,Taylor,0.5931595041322314
69120,Tinian,0.057966666666666666
72021,Bayamón,0.08915000000000001
72027,Camuy,0.0103
72033,Cataño,
21205,Rowan,0.8712107142857144
28071,Lafayette,0.43608571428571424
28075,Lauderdale,0.525281690140845
28091,Marion,0.44400892857142854
36021,Columbia,0.08605342465753425
36063,Niagara,0.07343166666666666
36067,Onondaga,0.0365945054945055
21215,Spencer,0.7950318181818182
21219,Todd,0.715205
72001,Adjuntas,0.18035714285714288
40069,Johnston,0.07304931506849316
41057,Tillamook,0.24047835820895527
41069,Wheeler,0.0064995
39019,Carroll,0.45728
39031,Coshocton,0.3859686567164179
39037,Darke,0.044563492063492055
21223,Trimble,0.8135933333333333
28095,Monroe,0.47395405405405416
28119,Quitman,0.33201219512195124
40099,Murray,0.12401621621621622
40109,Oklahoma,0.02437761194029851
46121,Todd,-0.010049404761904761
47113,Madison,0.7463018181818183
47133,Overton,0.8504510638297872
47173,Union,0.680404
42119,Union,0.4843382352941177
42123,Warren,0.3808908163265307
45023,Chester,0.2723375
28129,Smith,0.37076935483870976
37145,Person,0.7139179487179488
38023,Divide,0.26349483870967744
38027,Eddy,0.3336506666666667
38033,Golden Valley,0.043901550387596903
46135,Yankton,0.017101639344262298
51680,Lynchburg,0.13974
51730,Petersburg,0.6516000000000001
51750,Radford,0.47995
54105,Wirt,0.6008461538461539
56021,Laramie,0.006454152823920266
56031,Platte,0.009674999999999998
56041,Uinta,0.046871966527196655
48099,Coryell,0.24601747572815538
48109,Culberson,0.0008438692098092645
48113,Dallas,0.1133276595744681
31031,Cherry,-0.006979073243647236
31035,Clay,-0.014064285714285717
31037,Colfax,-0.002723404255319149
31043,Dakota,0.07900740740740743
72017,Barceloneta,-0.006750000000000001
72019,Barranquitas,0.044475
56043,Washakie,0.0372289156626506
56045,Weston,0.0035506802721088438
60030,Rose Island,
69085,Northern Islands,0.0513
42007,Beaver,0.3890044444444445
48307,McCulloch,0.25091600000000003
48337,Montague,0.2520857142857143
48341,Moore,0.00990618556701031
32007,Elko,0.07921324921135647
32013,Humboldt,0.03312477148080439
32023,Nye,0.08908467952058363
40123,Pontotoc,0.0464397435897436
40127,Pushmataha,0.011830201342281878
42013,Blair,0.44817288135593225
39041,Delaware,0.1502888888888889
39045,Fairfield,0.3988460317460318
39075,Holmes,0.26503863636363634
21019,Boyd,0.8106055555555556
21039,Carlisle,0.6630958333333333
47007,Bledsoe,0.8349025641025641
47011,Bradley,0.6455424242424243
47177,Warren,0.7685883720930233
55009,Brown,0.3521174603174603
45033,Dillon,0.48901463414634144
45039,Fairfield,0.41097536231884063
27133,Rock,0.1676357142857143
27143,Sibley,0.38448970588235293
27151,Swift,0.3257738095238095
27161,Waseca,0.2899326530612245
51770,Roanoke,0.6526799999999999
53013,Columbia,0.21384311926605507
55129,Washburn,0.5753236559139785
55015,Calumet,0.17475833333333332
55033,Dunn,0.5310757575757575
72013,Arecibo,-0.005470000000000001
48123,DeWitt,0.4994584269662922
48129,Donley,-0.005184848484848486
48137,Edwards,0.19310871559633028
48355,Nueces,0.5002350000000001
31045,Dawes,-0.004100621118012423
35027,Lincoln,0.1650853249475891
35039,Rio Arriba,-0.002388834951456311
35053,Socorro,0.16458793363499247
32029,Storey,0.18288620689655172
55133,Waukesha,0.024215384615384614
56001,Albany,0.043890107526881716
56015,Goshen,0.002457936507936508
72015,Arroyo,0.5232
42037,Columbia,0.3524725490196079
42047,Elk,0.45227865168539333
48365,Panola,0.3936525
48399,Runnels,0.08787727272727272
48413,Schleicher,0.25858970588235297
48433,Stonewall,0.14366444444444446
33013,Merrimack,0.20986727272727274
21073,Franklin,0.819604761904762
21087,Green,0.7675156250000001
40151,Woods,-0.014675
41013,Crook,0.005170940170940171
41025,Harney,0.021296234676007008
47181,Wayne,0.8357893333333334
48017,Bailey,0.018220224719101126
48021,Bastrop,0.45600561797752814
48031,Blanco,0.20282876712328768
39085,Lake,0.11315185185185185
39089,Licking,0.4027704225352112
39099,Mahoning,0.4452196078431373
21103,Henry,0.8161424242424242
28017,Chickasaw,0.48096000000000005
28031,Covington,0.4577761904761905
28061,Jasper,0.5591031746031746
47027,Clay,0.8649631578947369
47061,Grundy,0.8529289473684212
55039,Fond du Lac,0.14334756097560974
55049,Iowa,0.20500645161290326
55081,Monroe,0.2798938144329897
45081,Saluda,0.4685020833333333
46007,Bennett,-0.007616176470588236
46021,Campbell,0.07508260869565218
28067,Jones,0.4034539682539683
36001,Albany,0.4578559322033899
53023,Garfield,0.19476666666666667
53039,Klickitat,0.28857831858407085
39009,Athens,0.759064705882353
39011,Auglaize,0.008992307692307692
39017,Butler,0.3461791666666667
48147,Fannin,0.07922553191489362
48149,Fayette,0.5515241379310345
48151,Fisher,0.0712370786516854
48153,Floyd,0.04911777777777778
51013,Arlington,0.3446
51117,Mecklenburg,0.7065491525423729
51145,Powhatan,0.5855107142857143
51157,Rappahannock,0.5653857142857144
51177,Spotsylvania,0.5999627906976744
51187,Warren,0.40475
72003,Aguada,0.0021
72005,Aguadilla,0.007233333333333335
72007,Aguas Buenas,0.3951
42081,Lycoming,0.43397847222222224
42109,Snyder,0.4967027777777779
48439,Tarrant,0.0958375
48491,Williamson,0.21348839285714286
48497,Wise,0.09579772727272727
48505,Zapata,0.3144789473684211
55095,Polk,0.5471958677685951
55099,Price,0.5998673202614381
55115,Shawano,0.3767546391752578
41029,Jackson,0.48530940438871467
41053,Polk,0.2714867346938775
48045,Briscoe,0.03107
48065,Carson,0.03483414634146341
48069,Castro,0.04175454545454547
48079,Cochran,0.0395
48085,Collin,0.11433132530120481
48243,Jeff Davis,0.006995000000000002
13069,Coffee,0.5306448275862069
13087,Decatur,0.6475
72079,Lajas,0.3018166666666667
72081,Lares,0.0034000000000000002
18045,Fountain,0.03115454545454546
18133,Putnam,0.047076000000000014
05079,Lincoln,0.24707368421052633
13295,Walker,0.7646755555555557
13299,Ware,0.5485414893617021
51045,Craig,0.7073333333333333
51065,Fluvanna,0.29356129032258066
51678,Lexington,
30103,Treasure,0.007236290322580646
48183,Gregg,0.4144806451612903
48189,Hale,0.055844000000000005
05089,Marion,0.39966129032258063
26049,Genesee,0.018755555555555557
72043,Coamo,0.17365000000000003
72049,Culebra,
51670,Hopewell,0.5987
51720,Norton,0.7739
51735,Poquoson,0.34615
51740,Portsmouth,0.4713
53069,Wahkiakum,0.044348717948717954
54009,Brooke,0.5405545454545454
54015,Clay,0.7271611111111113
08079,Mineral,0.0003042553191489369
08089,Otero,0.08575658914728682
19119,Lyon,0.13217042253521127
08025,Crowley,-0.006937037037037037
08041,El Paso,0.02059475806451613
01045,Dale,0.5916767857142858
29159,Pettis,0.0006473684210526317
29167,Polk,-0.008842424242424242
29169,Pulaski,0.12559272727272727
29179,Reynolds,0.5861081395348837
04017,Navajo,0.10965937193326791
05035,Crittenden,0.2594524590163934
19133,Monona,0.0325925925925926
18143,Scott,0.7157636363636364
13017,Ben Hill,0.5475240000000001
13037,Calhoun,0.6533652173913044
55061,Kewaunee,0.44779736842105267
55097,Portage,0.35131747572815536
56023,Lincoln,0.07876916299559472
56027,Niobrara,-0.0009565359477124185
13097,Douglas,0.527765
13099,Early,0.6240796296296297
50015,Lamoille,0.10528392857142856
18165,Vermillion,0.03738709677419355
05105,Perry,0.3743362068965517
16051,Jefferson,0.038777192982456146
16055,Kootenai,0.16283375
16063,Lincoln,0.1512423611111111
51700,Newport News,0.5446375
51775,Salem,0.6950000000000001
50023,Washington,0.2606802469135802
50025,Windham,0.0876655172413793
51570,Colonial Heights,0.6684
05115,Pope,0.12096511627906975
08123,Weld,4.821428571428586e-05
72055,Guánica,0.4035666666666667
72057,Guayama,0.4749666666666667
51760,Richmond,0.5938625000000001
17167,Sangamon,0.32457500000000006
51600,Fairfax,
51630,Fredericksburg,0.6847000000000001
51650,Hampton,0.537375
29121,Macon,0.017930681818181818
09005,Litchfield,0.10373925233644861
19167,Sioux,0.10266666666666668
01079,Lawrence,0.6590693333333333
01083,Limestone,0.6753701754385966
29187,St. Francois,0.7961387755102042
29199,Scotland,0.10886041666666667
29209,Stone,0.07982222222222222
29223,Wayne,0.8173855263157895
29125,Maries,0.24020333333333338
29139,Montgomery,0.38290158730158735
29149,Oregon,0.8685581395348837
38039,Griggs,0.3263586666666667
20043,Doniphan,-0.009013953488372094
18171,Warren,0.03263111111111111
13053,Chattahoochee,0.5549045454545455
13055,Chattooga,0.7259205882352942
56037,Sweetwater,0.08035056179775281
01029,Cleburne,0.6107344827586207
40063,Hughes,0.017881609195402298
40073,Kingfisher,0.017837804878048782
38045,LaMoure,0.31446788321167884
38049,McHenry,0.25756137339055796
55047,Green Lake,0.188
19005,Allamakee,0.37641940298507465
05125,Saline,0.31333116883116885
16075,Payette,0.02323958333333333
17001,Adams,0.09391237113402062
17005,Bond,0.5975777777777778
51800,Suffolk,0.5490634146341464
53001,Adams,0.29544977973568287
53055,San Juan,0.0014555555555555556
18049,Fulton,0.03191578947368421
72149,Villalba,0.05
72153,Yauco,0.26115000000000005
05143,Washington,0.286729292929293
12021,Collier,0.5718377049180329
72059,Guayanilla,0.2015
72063,Gurabo,0.39055000000000006
19129,Mills,9.111111111111112e-05
20125,Montgomery,-0.02470281690140845
20209,Wyandotte,-0.00991875
26011,Arenac,0.027291891891891885
26021,Berrien,0.04291044776119403
12059,Holmes,0.7704285714285716
20197,Wabaunsee,-0.01941547619047619
01103,Morgan,0.6901316666666667
01105,Perry,0.5273657534246575
29225,Webster,0.05020483870967742
29229,Wright,0.19314805194805196
30011,Carter,0.0031387096774193545
30017,Custer,0.008778329571106096
30025,Fallon,0.005236683417085428
13275,Thomas,0.7129245614035087
13281,Towns,0.8233105263157895
13285,Troup,0.5215688888888889
21021,Boyle,0.7625350000000001
72035,Cayey,0.489225
13059,Clarke,0.5085416666666666
13067,Cobb,0.5037828571428572
40139,Texas,0.005555909090909091
46047,Fall River,0.00028995215311004787
46051,Grant,0.16751882352941178
53059,Skamania,0.0026573529411764705
18019,Clark,0.731942105263158
18029,Dearborn,0.5498617647058823
72041,Cidra,0.2720666666666667
06075,San Francisco,0.22695
17009,Brown,0.19503225806451616
17015,Carroll,0.09077173913043479
17019,Champaign,0.147744
53063,Spokane,0.40250867579908683
21105,Hickman,0.606948
29213,Taney,0.5201015384615385
05055,Greene,0.57894
05065,Izard,0.6337946428571429
08021,Conejos,0.09435970149253732
72071,Isabela,0.007475
72077,Juncos,0.492
31071,Garfield,-0.004584126984126984
31157,Scotts Bluff,-0.008185714285714286
30037,Golden Valley,-0.002802941176470588
30041,Hill,0.02468867924528302
30079,Prairie,0.013898214285714286
26031,Cheboygan,0.2862761363636364
26043,Dickinson,0.2568421052631579
12063,Jackson,0.6471959183673469
12099,Palm Beach,0.347153591160221
01123,Tallapoosa,0.5887121212121212
02060,Bristol Bay,0.2315364864864865
17021,Christian,0.23743636363636367
17045,Edgar,0.023892063492063492
17053,Ford,0.05645471698113208
19061,Dubuque,0.2725521126760564
19085,Harrison,0.008192307692307693
19021,Buena Vista,0.07565
19025,Calhoun,0.03288387096774194
19027,Carroll,0.05048095238095238
19035,Cherokee,0.0979952380952381
19041,Clay,0.11272753623188406
19049,Dallas,0.06396029411764707
17073,Henry,0.059941836734693874
17077,Jackson,0.6916193548387098
40005,Atoka,0.033046391752577314
40009,Beckham,0.03908913043478261
28019,Choctaw,0.49086585365853663
27125,Red Lake,0.38821346153846154
18011,Boone,0.026735185185185185
18021,Clay,0.08416585365853657
18031,Decatur,0.2779325
18035,Delaware,0.0201
18039,Elkhart,0.04665
72125,San Germán,0.29165
72129,San Lorenzo,0.503375
13227,Pickens,0.7714285714285716
17145,Perry,0.6490434782608695
17157,Randolph,0.6313372881355933
28023,Clarke,0.5430720588235294
17069,Hardin,0.810778947368421
17079,Jasper,0.35002916666666667
17093,Kendall,0.03209714285714286
21037,Campbell,0.7719529411764706
21061,Edmonson,0.8270735294117647
25003,Berkshire,0.02924537037037037
25019,Nantucket,0.40230000000000005
72131,San Sebastián,-0.0104375
72133,Santa Isabel,0.3200333333333334
17113,McLean,0.08697235772357724
20053,Ellsworth,-0.02089746835443038
20057,Ford,0.0035538461538461535
20065,Graham,0.02028522727272727
20071,Greeley,0.053096666666666674
20115,Marion,-0.027128421052631583
27009,Benton,0.47583636363636367
27017,Carlton,0.566526213592233
27029,Clearwater,0.5170365853658536
27033,Cottonwood,0.14840540540540545
13231,Pike,0.6810818181818182
13247,Rockdale,0.56295625
26005,Allegan,0.051796808510638295
26009,Antrim,0.21346538461538464
20119,Meade,-0.003619607843137255
40017,Canadian,0.038948979591836734
40019,Carter,0.08102471910112359
28005,Amite,0.4140816901408451
28009,Benton,0.6064952380952381
28013,Calhoun,0.5115982456140352
18055,Greene,0.37012
18059,Hancock,0.03923333333333334
21163,Meade,0.7446705882352942
21173,Montgomery,0.7875409090909091
21191,Pendleton,0.8388290322580646
13255,Spalding,0.633805
13259,Stewart,0.5878723404255319
40029,Coal,0.026896153846153847
27101,Murray,0.12793902439024393
27105,Nobles,0.1373654761904762
27111,Otter Tail,0.41490270270270274
18063,Hendricks,0.023933333333333338
18075,Jay,0.015477499999999996
21075,Fulton,0.5663380952380953
39047,Fayette,0.32438809523809525
39049,Franklin,0.23223870967741939
39053,Gallia,0.7001000000000001
17179,Tazewell,0.08284657534246574
17181,Union,0.7901800000000001
17201,Winnebago,0.03581034482758621
17117,Macoupin,0.35519333333333336
17123,Marshall,0.03264090909090909
17127,Massac,0.6737222222222223
20121,Miami,-0.018048387096774192
21077,Gallatin,0.791409090909091
27037,Dakota,0.49636944444444453
08007,Archuleta,0.0018792857142857142
08009,Baca,0.011448161764705884
08045,Garfield,0.0977800586510264
01061,Geneva,0.6749071428571429
01075,Lamar,0.5011946428571429
72093,Maricao,0.21602500000000002
72109,Patillas,0.45074
20131,Nemaha,-0.01991975308641975
20135,Ness,0.015744444444444443
20145,Pawnee,-0.017354430379746835
20153,Rawlins,0.01600940170940171
40033,Cotton,0.048895
27047,Freeborn,0.1653202380952381
27057,Hubbard,0.5217634615384615
72047,Corozal,0.03266666666666667
72067,Hormigueros,0.0253
19051,Davis,0.08446296296296296
19055,Delaware,0.16545238095238096
19065,Fayette,0.23237444444444444
19075,Grundy,0.11120350877192983
19079,Hamilton,0.05256911764705882
22095,St. John the Baptist,0.20077272727272727
22121,West Baton Rouge,0.39300625
13167,Johnson,0.646183870967742
40039,Custer,0.019573076923076922
26073,Isabella,0.018534285714285715
26075,Jackson,0.05913333333333334
27149,Stevens,0.3425779411764706
72101,Morovis,0.007725
18079,Jennings,0.5453244444444445
18127,Porter,0.15832380952380953
18137,Ripley,0.537566
21207,Russell,0.7958782608695651
21211,Shelby,0.7543658536585366
21213,Simpson,0.6499199999999999
21221,Trigg,0.7965162790697674
13199,Meriwether,0.5553369565217391
17089,Kane,0.05114444444444445
27155,Traverse,0.31065238095238096
27159,Wadena,0.48427301587301597
17131,Mercer,0.03582898550724638
18151,Steuben,0.054830000000000004
21091,Hancock,0.725504761904762
39063,Hancock,0.0184015873015873
39069,Henry,0.04460980392156864
39073,Hocking,0.7848543478260871
39081,Jefferson,0.5337391304347827
21023,Bracken,0.8305150000000001
72111,Peñuelas,0.22895000000000001
17137,Morgan,0.32022999999999996
17151,Pope,0.8299947368421052
17165,Saline,0.6084238095238096
20155,Reno,-0.02019416666666667
21129,Lee,0.8634125
22061,Lincoln,0.2828791666666667
38063,Nelson,0.272183870967742
01133,Winston,0.7341564516129033
02016,Aleutians West,0.014513834951456311
02122,Kenai Peninsula,0.015921419878296147
02150,Kodiak Island,0.05840335329341317
02185,North Slope,0.0490086754853118
02230,Skagway,0.049740845070422535
02261,Valdez-Cordova,0.08617636892850647
72119,Río Grande,0.08962
23011,Kennebec,0.36415000000000003
20159,Rice,-0.022260493827160496
20163,Rooks,0.00855
20169,Saline,-0.022684146341463415
20173,Sedgwick,-0.021768627450980394
26079,Kalkaska,0.19484117647058824
38073,Ransom,0.3713657142857143
38087,Slope,0.029488194444444442
72105,Naranjito,0.030975
72115,Quebradillas,0.0655
13111,Fannin,0.8042121951219513
13117,Forsyth,0.6062238095238095
24510,Baltimore,0.26520000000000005
13211,Morgan,0.6417805555555556
26093,Livingston,0.035346268656716424
26107,Mecosta,0.023283870967741937
26113,Missaukee,0.09375441176470589
26119,Montmorency,0.05958709677419355
72143,Vega Alta,-0.005833333333333334
18155,Switzerland,0.7933045454545454
18181,White,0.019844642857142856
19001,Adair,0.03840317460317461
17059,Gallatin,0.4960689655172415
17063,Grundy,0.01870217391304348
17065,Hamilton,0.5961591836734694
72085,Las Piedras,0.44945
13225,Peach,0.4772882352941177
17103,Lee,0.033995000000000004
28025,Clay,0.5403733333333333
28039,George,0.36424375
28043,Grenada,0.5218944444444445
17171,Scott,0.34147
19007,Appanoose,0.10243076923076923
19017,Bremer,0.16480222222222224
21145,McCracken,0.7061653846153847
72089,Luquillo,0.30235
72091,Manatí,-0.0071
17111,McHenry,0.032759420289855075
17141,Ogle,0.03688117647058824
17199,Williamson,0.7581977272727273
18001,Adams,0.010225714285714288
18005,Bartholomew,0.4148840909090909
20175,Seward,-0.0066125
20183,Smith,-0.01051111111111111
21149,McLean,0.5311423076923079
21157,Marshall,0.773341935483871
05047,Franklin,0.073415625
22089,St. Charles,0.3917076923076923
13131,Grady,0.6972
13165,Jenkins,0.5815771428571429
17029,Coles,0.054658181818181814
20019,Chautauqua,-0.018181944444444445
20189,Stevens,0.017296250000000003
20199,Wallace,0.014649494949494949
20207,Woodson,-0.023390740740740743
26123,Newaygo,0.037352525252525255
26127,Oceana,0.259855
39025,Clermont,0.7365382978723404
39029,Columbiana,0.5048516666666667
39039,Defiance,0.05642400000000001
13145,Harris,0.6259365853658536
13155,Irwin,0.5698675675675675
20031,Coffey,-0.020501408450704226
20033,Comanche,-0.013039772727272726
20037,Crawford,-0.024938333333333337
20051,Ellis,-0.004947474747474747
40003,Alfalfa,-0.02096938775510204
27005,Becker,0.4168869281045752
27115,Pine,0.5661717791411043
27121,Pope,0.3827585365853659
05051,Garland,0.19975483870967742
05113,Polk,0.023824705882352942
05123,St. Francis,0.3349115942028986
06095,Solano,0.43341358024691357
06101,Sutter,0.39206406250000003
08003,Alamosa,0.15278734177215192
55063,La Crosse,0.30088367346938777
55105,Rock,0.0619922077922078
56007,Carbon,0.04073314917127072
29181,Ripley,0.84236
29211,Sullivan,0.011407142857142857
31097,Johnson,-0.016977500000000003
29011,Barton,-0.023362295081967212
35013,Doña Ana,0.13186603260869564
36085,Richmond,0.24012857142857144
29071,Franklin,0.6672670212765958
29105,Laclede,0.04110617283950617
17025,Clay,0.5777244897959184
17055,Franklin,0.6593645833333334
19011,Benton,0.14643086419753087
19037,Chickasaw,0.20595000000000002
19095,Iowa,0.10537142857142859
19123,Mahaska,0.054792063492063496
39059,Guernsey,0.6114469387755103
55103,Richland,0.1466063492063492
55113,Sawyer,0.5995425531914894
55127,Walworth,0.04548059701492537
48047,Brooks,0.6507269230769231
37041,Chowan,0.5605315789473684
37069,Franklin,0.6739799999999999
39023,Clark,0.17752558139534885
39147,Seneca,0.017192727272727273
40093,Major,-0.01456078431372549
31033,Cheyenne,0.0024007042253521124
39091,Logan,0.045191999999999996
39117,Morrow,0.04641860465116279
15005,Kalawao,
48061,Cameron,0.5082370370370372
48073,Cherokee,0.4238209523809524
48081,Coke,0.09289204545454548
48087,Collingsworth,0.0006222222222222221
48095,Concho,0.22307872340425533
48101,Cottle,-0.0153
48111,Dallam,0.003273456790123457
48117,Deaf Smith,0.019396296296296297
40061,Haskell,0.08145245901639345
40071,Kay,-0.0033835164835164843
31051,Dixon,0.031154901960784312
31121,Merrick,-0.0037568965517241386
13207,Monroe,0.6358829268292684
29073,Gasconade,0.3770725806451613
29117,Livingston,-0.004384745762711865
72009,Aibonito,0.22275
47103,Lincoln,0.7647758620689655
47115,Marion,0.8650800000000001
42083,McKean,0.323640350877193
42087,Mifflin,0.5745744680851065
42093,Montour,0.42858000000000007
13235,Pulaski,0.4734222222222222
17083,Jersey,0.36906410256410255
17107,Logan,0.28396865671641797
12043,Glades,0.5733376470588235
13063,Clayton,0.45520666666666665
36087,Rockland,0.4536166666666666
36101,Steuben,0.2581351515151516
55135,Waupaca,0.327496511627907
29119,McDonald,0.00592037037037037
29133,Mississippi,0.4768076923076923
38069,Pierce,0.1898201550387597
12015,Charlotte,0.553172972972973
12061,Indian River,0.5823627906976746
12011,Broward,0.2883569105691057
13293,Upson,0.6951277777777779
55137,Waushara,0.22528857142857145
55141,Wood,0.33575806451612905
56005,Campbell,0.006417962962962963
48121,Denton,0.10365116279069769
37073,Gates,0.5060621621621623
37097,Iredell,0.6388275862068966
31165,Sioux,-0.0035281385281385282
32017,Lincoln,0.17458290748898678
35043,Sandoval,0.029262631578947363
39079,Jackson,0.7884522727272728
46099,Minnehaha,0.1267826530612245
47139,Polk,0.6865116279069768
72117,Rincón,0.0189
48169,Garza,0.12716777777777777
48179,Gray,0.00523409090909091
28045,Hancock,0.5731222222222223
40081,Lincoln,0.011655454545454545
40085,Love,0.090504
40097,Mayes,0.047200000000000006
17133,Monroe,0.5655071428571429
17191,Wayne,0.5843779220779222
18015,Carroll,0.020329999999999997
29161,Phelps,0.17741617647058827
29203,Shannon,0.5925333333333332
30019,Daniels,0.2719043243243243
30107,Wheatland,-0.0018283333333333333
28059,Jackson,0.5721702702702703
36109,Tompkins,0.20882857142857142
42107,Schuylkill,0.2571931034482759
42121,Venango,0.4540666666666667
44001,Bristol,0.5009
45079,Richland,0.5420324675324676
39033,Crawford,0.014046666666666667
27019,Carver,0.5215590909090909
27051,Grant,0.31967343750000005
13089,DeKalb,0.47578846153846155
13147,Hart,0.6537045454545455
37001,Alamance,0.6743770833333333
56009,Converse,0.03115933609958507
29155,Pemiscot,0.40136530612244903
29163,Pike,0.16165753424657536
13065,Clinch,0.4521285714285715
13109,Evans,0.6521235294117647
36081,Queens,0.11703000000000001
32019,Lyon,0.19568280542986427
33011,Hillsborough,0.137143137254902
55078,Menominee,0.462755
56019,Johnson,0.01239525773195876
40047,Garfield,-0.00921794871794872
