"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Clay County, KS"	"20027"	"2008"	"2008"	17	8618	Unreliable
	"Cloud County, KS"	"20029"	"2008"	"2008"	20	9541	209.6
	"Coffey County, KS"	"20031"	"2008"	"2008"	11	8563	Unreliable
	"Cowley County, KS"	"20035"	"2008"	"2008"	49	36284	135.0
	"Crawford County, KS"	"20037"	"2008"	"2008"	55	38997	141.0
	"Decatur County, KS"	"20039"	"2008"	"2008"	12	2992	Unreliable
	"Dickinson County, KS"	"20041"	"2008"	"2008"	30	19862	151.0
	"Douglas County, KS"	"20045"	"2008"	"2008"	48	109010	44.0
	"Ellis County, KS"	"20051"	"2008"	"2008"	38	28010	135.7
	"Finney County, KS"	"20055"	"2008"	"2008"	17	35461	Unreliable
	"Ford County, KS"	"20057"	"2008"	"2008"	29	32187	90.1
	"Franklin County, KS"	"20059"	"2008"	"2008"	16	25851	Unreliable
	"Geary County, KS"	"20061"	"2008"	"2008"	16	30276	Unreliable
	"Greenwood County, KS"	"20073"	"2008"	"2008"	11	6817	Unreliable
	"Harper County, KS"	"20077"	"2008"	"2008"	13	6063	Unreliable
	"Harvey County, KS"	"20079"	"2008"	"2008"	33	33994	97.1
	"Jackson County, KS"	"20085"	"2008"	"2008"	30	13235	226.7
	"Jefferson County, KS"	"20087"	"2008"	"2008"	15	19072	Unreliable
	"Johnson County, KS"	"20091"	"2008"	"2008"	354	532175	66.5
	"Labette County, KS"	"20099"	"2008"	"2008"	41	21786	188.2
	"Leavenworth County, KS"	"20103"	"2008"	"2008"	57	74560	76.4
	"Linn County, KS"	"20107"	"2008"	"2008"	10	9731	Unreliable
	"Lyon County, KS"	"20111"	"2008"	"2008"	37	35591	104.0
	"McPherson County, KS"	"20113"	"2008"	"2008"	36	29095	123.7
	"Marion County, KS"	"20115"	"2008"	"2008"	16	12639	Unreliable
	"Marshall County, KS"	"20117"	"2008"	"2008"	14	10174	Unreliable
	"Miami County, KS"	"20121"	"2008"	"2008"	31	32131	96.5
	"Mitchell County, KS"	"20123"	"2008"	"2008"	17	6370	Unreliable
	"Montgomery County, KS"	"20125"	"2008"	"2008"	53	35538	149.1
	"Nemaha County, KS"	"20131"	"2008"	"2008"	11	10259	Unreliable
	"Neosho County, KS"	"20133"	"2008"	"2008"	27	16587	162.8
	"Osage County, KS"	"20139"	"2008"	"2008"	12	16439	Unreliable
	"Ottawa County, KS"	"20143"	"2008"	"2008"	10	6137	Unreliable
	"Pawnee County, KS"	"20145"	"2008"	"2008"	19	6859	Unreliable
	"Phillips County, KS"	"20147"	"2008"	"2008"	10	5586	Unreliable
	"Pottawatomie County, KS"	"20149"	"2008"	"2008"	10	20884	Unreliable
	"Pratt County, KS"	"20151"	"2008"	"2008"	16	9684	Unreliable
	"Reno County, KS"	"20155"	"2008"	"2008"	96	63974	150.1
	"Republic County, KS"	"20157"	"2008"	"2008"	11	5067	Unreliable
	"Rice County, KS"	"20159"	"2008"	"2008"	17	10175	Unreliable
	"Riley County, KS"	"20161"	"2008"	"2008"	48	69444	69.1
	"Rooks County, KS"	"20163"	"2008"	"2008"	16	5254	Unreliable
	"Russell County, KS"	"20167"	"2008"	"2008"	10	6869	Unreliable
	"Saline County, KS"	"20169"	"2008"	"2008"	73	54811	133.2
	"Sedgwick County, KS"	"20173"	"2008"	"2008"	430	486077	88.5
	"Seward County, KS"	"20175"	"2008"	"2008"	16	22522	Unreliable
	"Shawnee County, KS"	"20177"	"2008"	"2008"	231	175449	131.7
	"Smith County, KS"	"20183"	"2008"	"2008"	11	3909	Unreliable
	"Sumner County, KS"	"20191"	"2008"	"2008"	36	24238	148.5
	"Thomas County, KS"	"20193"	"2008"	"2008"	13	7685	Unreliable
	"Washington County, KS"	"20201"	"2008"	"2008"	11	5848	Unreliable
	"Wilson County, KS"	"20205"	"2008"	"2008"	12	9592	Unreliable
	"Wyandotte County, KS"	"20209"	"2008"	"2008"	144	155092	92.8
	"Adair County, KY"	"21001"	"2008"	"2008"	32	18541	172.6
	"Allen County, KY"	"21003"	"2008"	"2008"	20	19838	100.8
	"Anderson County, KY"	"21005"	"2008"	"2008"	14	21088	Unreliable
	"Ballard County, KY"	"21007"	"2008"	"2008"	11	8265	Unreliable
	"Barren County, KY"	"21009"	"2008"	"2008"	58	41797	138.8
	"Bath County, KY"	"21011"	"2008"	"2008"	13	11647	Unreliable
	"Bell County, KY"	"21013"	"2008"	"2008"	37	28836	128.3
	"Boone County, KY"	"21015"	"2008"	"2008"	93	115262	80.7
	"Bourbon County, KY"	"21017"	"2008"	"2008"	16	20046	Unreliable
	"Boyd County, KY"	"21019"	"2008"	"2008"	68	49244	138.1
	"Boyle County, KY"	"21021"	"2008"	"2008"	39	28288	137.9
	"Bracken County, KY"	"21023"	"2008"	"2008"	11	8471	Unreliable
	"Breathitt County, KY"	"21025"	"2008"	"2008"	20	14249	140.4
	"Breckinridge County, KY"	"21027"	"2008"	"2008"	16	20018	Unreliable
	"Bullitt County, KY"	"21029"	"2008"	"2008"	56	72738	77.0
	"Butler County, KY"	"21031"	"2008"	"2008"	12	12745	Unreliable
	"Caldwell County, KY"	"21033"	"2008"	"2008"	13	12985	Unreliable
	"Calloway County, KY"	"21035"	"2008"	"2008"	49	36686	133.6
	"Campbell County, KY"	"21037"	"2008"	"2008"	79	88548	89.2
	"Carroll County, KY"	"21041"	"2008"	"2008"	13	10744	Unreliable
	"Carter County, KY"	"21043"	"2008"	"2008"	34	27752	122.5
	"Casey County, KY"	"21045"	"2008"	"2008"	23	15970	144.0
	"Christian County, KY"	"21047"	"2008"	"2008"	72	72034	100.0
	"Clark County, KY"	"21049"	"2008"	"2008"	23	35256	65.2
	"Clay County, KY"	"21051"	"2008"	"2008"	19	22289	Unreliable
	"Crittenden County, KY"	"21055"	"2008"	"2008"	12	9408	Unreliable
	"Daviess County, KY"	"21059"	"2008"	"2008"	103	95411	108.0
	"Edmonson County, KY"	"21061"	"2008"	"2008"	15	12127	Unreliable
	"Elliott County, KY"	"21063"	"2008"	"2008"	10	7556	Unreliable
	"Estill County, KY"	"21065"	"2008"	"2008"	16	14752	Unreliable
	"Fayette County, KY"	"21067"	"2008"	"2008"	190	287683	66.0
	"Fleming County, KY"	"21069"	"2008"	"2008"	13	14345	Unreliable
	"Floyd County, KY"	"21071"	"2008"	"2008"	75	39964	187.7
	"Franklin County, KY"	"21073"	"2008"	"2008"	61	49301	123.7
	"Garrard County, KY"	"21079"	"2008"	"2008"	18	16906	Unreliable
	"Grant County, KY"	"21081"	"2008"	"2008"	15	24856	Unreliable
	"Graves County, KY"	"21083"	"2008"	"2008"	64	36862	173.6
	"Grayson County, KY"	"21085"	"2008"	"2008"	34	25558	133.0
	"Green County, KY"	"21087"	"2008"	"2008"	17	11432	Unreliable
	"Greenup County, KY"	"21089"	"2008"	"2008"	57	37106	153.6
	"Hancock County, KY"	"21091"	"2008"	"2008"	13	8567	Unreliable
	"Hardin County, KY"	"21093"	"2008"	"2008"	75	99926	75.1
	"Harlan County, KY"	"21095"	"2008"	"2008"	60	29591	202.8
	"Harrison County, KY"	"21097"	"2008"	"2008"	23	18876	121.8
	"Hart County, KY"	"21099"	"2008"	"2008"	36	18320	196.5
	"Henderson County, KY"	"21101"	"2008"	"2008"	58	46046	126.0
	"Henry County, KY"	"21103"	"2008"	"2008"	17	15511	Unreliable
	"Hopkins County, KY"	"21107"	"2008"	"2008"	62	47051	131.8
	"Jackson County, KY"	"21109"	"2008"	"2008"	16	13650	Unreliable
	"Jefferson County, KY"	"21111"	"2008"	"2008"	794	730194	108.7
	"Jessamine County, KY"	"21113"	"2008"	"2008"	35	47429	73.8
	"Johnson County, KY"	"21115"	"2008"	"2008"	46	23256	197.8
	"Kenton County, KY"	"21117"	"2008"	"2008"	159	158258	100.5
	"Knott County, KY"	"21119"	"2008"	"2008"	19	16616	Unreliable
	"Knox County, KY"	"21121"	"2008"	"2008"	37	31746	116.6
	"Larue County, KY"	"21123"	"2008"	"2008"	18	14100	Unreliable
	"Laurel County, KY"	"21125"	"2008"	"2008"	75	58142	129.0
	"Lawrence County, KY"	"21127"	"2008"	"2008"	25	15867	157.6
	"Lee County, KY"	"21129"	"2008"	"2008"	15	7859	Unreliable
	"Leslie County, KY"	"21131"	"2008"	"2008"	13	11465	Unreliable
	"Letcher County, KY"	"21133"	"2008"	"2008"	24	24363	98.5
	"Lewis County, KY"	"21135"	"2008"	"2008"	20	13997	142.9
	"Lincoln County, KY"	"21137"	"2008"	"2008"	48	24664	194.6
	"Livingston County, KY"	"21139"	"2008"	"2008"	19	9458	Unreliable
	"Logan County, KY"	"21141"	"2008"	"2008"	45	26802	167.9
	"Lyon County, KY"	"21143"	"2008"	"2008"	14	8374	Unreliable
	"McCracken County, KY"	"21145"	"2008"	"2008"	78	65287	119.5
	"McCreary County, KY"	"21147"	"2008"	"2008"	24	18144	132.3
	"McLean County, KY"	"21149"	"2008"	"2008"	14	9673	Unreliable
	"Madison County, KY"	"21151"	"2008"	"2008"	84	81521	103.0
	"Magoffin County, KY"	"21153"	"2008"	"2008"	38	13233	287.2
	"Marion County, KY"	"21155"	"2008"	"2008"	14	19647	Unreliable
	"Marshall County, KY"	"21157"	"2008"	"2008"	39	31418	124.1
	"Martin County, KY"	"21159"	"2008"	"2008"	19	13160	Unreliable
	"Mason County, KY"	"21161"	"2008"	"2008"	25	17454	143.2
	"Meade County, KY"	"21163"	"2008"	"2008"	13	28962	Unreliable
	"Mercer County, KY"	"21167"	"2008"	"2008"	28	21273	131.6
	"Metcalfe County, KY"	"21169"	"2008"	"2008"	20	10166	196.7
	"Monroe County, KY"	"21171"	"2008"	"2008"	15	10990	Unreliable
	"Montgomery County, KY"	"21173"	"2008"	"2008"	29	25981	111.6
	"Morgan County, KY"	"21175"	"2008"	"2008"	18	14055	Unreliable
	"Muhlenberg County, KY"	"21177"	"2008"	"2008"	58	31486	184.2
	"Nelson County, KY"	"21179"	"2008"	"2008"	50	42588	117.4
	"Nicholas County, KY"	"21181"	"2008"	"2008"	17	7135	Unreliable
	"Ohio County, KY"	"21183"	"2008"	"2008"	20	24025	83.2
	"Oldham County, KY"	"21185"	"2008"	"2008"	22	59375	37.1
	"Owsley County, KY"	"21189"	"2008"	"2008"	11	4761	Unreliable
	"Pendleton County, KY"	"21191"	"2008"	"2008"	13	14867	Unreliable
	"Perry County, KY"	"21193"	"2008"	"2008"	54	28686	188.2
	"Pike County, KY"	"21195"	"2008"	"2008"	118	65275	180.8
	"Powell County, KY"	"21197"	"2008"	"2008"	15	12794	Unreliable
	"Pulaski County, KY"	"21199"	"2008"	"2008"	76	62270	122.0
	"Rockcastle County, KY"	"21203"	"2008"	"2008"	28	17216	162.6
	"Rowan County, KY"	"21205"	"2008"	"2008"	20	23097	86.6
	"Russell County, KY"	"21207"	"2008"	"2008"	23	17529	131.2
	"Scott County, KY"	"21209"	"2008"	"2008"	31	45157	68.6
	"Shelby County, KY"	"21211"	"2008"	"2008"	25	41044	60.9
	"Simpson County, KY"	"21213"	"2008"	"2008"	16	17182	Unreliable
	"Taylor County, KY"	"21217"	"2008"	"2008"	24	24256	98.9
	"Todd County, KY"	"21219"	"2008"	"2008"	21	12340	170.2
	"Trigg County, KY"	"21221"	"2008"	"2008"	19	14153	Unreliable
	"Trimble County, KY"	"21223"	"2008"	"2008"	12	8950	Unreliable
	"Union County, KY"	"21225"	"2008"	"2008"	19	15072	Unreliable
	"Warren County, KY"	"21227"	"2008"	"2008"	88	109803	80.1
	"Washington County, KY"	"21229"	"2008"	"2008"	13	11551	Unreliable
	"Wayne County, KY"	"21231"	"2008"	"2008"	29	20757	139.7
	"Webster County, KY"	"21233"	"2008"	"2008"	24	13646	175.9
	"Whitley County, KY"	"21235"	"2008"	"2008"	53	36163	146.6
	"Wolfe County, KY"	"21237"	"2008"	"2008"	13	7294	Unreliable
	"Woodford County, KY"	"21239"	"2008"	"2008"	20	24541	81.5
	"Acadia Parish, LA"	"22001"	"2008"	"2008"	41	61115	67.1
	"Allen Parish, LA"	"22003"	"2008"	"2008"	14	25854	Unreliable
	"Ascension Parish, LA"	"22005"	"2008"	"2008"	52	102891	50.5
	"Assumption Parish, LA"	"22007"	"2008"	"2008"	12	23534	Unreliable
	"Avoyelles Parish, LA"	"22009"	"2008"	"2008"	39	42040	92.8
	"Beauregard Parish, LA"	"22011"	"2008"	"2008"	38	34893	108.9
	"Bienville Parish, LA"	"22013"	"2008"	"2008"	19	14494	Unreliable
	"Bossier Parish, LA"	"22015"	"2008"	"2008"	106	113824	93.1
	"Caddo Parish, LA"	"22017"	"2008"	"2008"	301	251953	119.5
	"Calcasieu Parish, LA"	"22019"	"2008"	"2008"	185	188928	97.9
	"Caldwell Parish, LA"	"22021"	"2008"	"2008"	11	10224	Unreliable
	"Catahoula Parish, LA"	"22025"	"2008"	"2008"	12	10567	Unreliable
	"Claiborne Parish, LA"	"22027"	"2008"	"2008"	25	17169	145.6
	"Concordia Parish, LA"	"22029"	"2008"	"2008"	21	20420	102.8
	"De Soto Parish, LA"	"22031"	"2008"	"2008"	29	26590	109.1
	"East Baton Rouge Parish, LA"	"22033"	"2008"	"2008"	270	433723	62.3
	"East Carroll Parish, LA"	"22035"	"2008"	"2008"	13	7939	Unreliable
	"East Feliciana Parish, LA"	"22037"	"2008"	"2008"	36	20415	176.3
	"Evangeline Parish, LA"	"22039"	"2008"	"2008"	50	34316	145.7
	"Franklin Parish, LA"	"22041"	"2008"	"2008"	19	20758	Unreliable
	"Grant Parish, LA"	"22043"	"2008"	"2008"	32	21657	147.8
	"Iberia Parish, LA"	"22045"	"2008"	"2008"	53	73522	72.1
	"Iberville Parish, LA"	"22047"	"2008"	"2008"	41	33685	121.7
	"Jackson Parish, LA"	"22049"	"2008"	"2008"	12	16105	Unreliable
	"Jefferson Parish, LA"	"22051"	"2008"	"2008"	331	431759	76.7
	"Jefferson Davis Parish, LA"	"22053"	"2008"	"2008"	43	31497	136.5
	"Lafayette Parish, LA"	"22055"	"2008"	"2008"	147	215139	68.3
	"Lafourche Parish, LA"	"22057"	"2008"	"2008"	58	95603	60.7
	"LaSalle Parish, LA"	"22059"	"2008"	"2008"	20	14667	136.4
	"Lincoln Parish, LA"	"22061"	"2008"	"2008"	34	45726	74.4
	"Livingston Parish, LA"	"22063"	"2008"	"2008"	77	123962	62.1
	"Madison Parish, LA"	"22065"	"2008"	"2008"	16	12340	Unreliable
	"Morehouse Parish, LA"	"22067"	"2008"	"2008"	31	28311	109.5
	"Natchitoches Parish, LA"	"22069"	"2008"	"2008"	36	39244	91.7
	"Orleans Parish, LA"	"22071"	"2008"	"2008"	158	301842	52.3
	"Ouachita Parish, LA"	"22073"	"2008"	"2008"	129	151727	85.0
	"Plaquemines Parish, LA"	"22075"	"2008"	"2008"	21	22677	92.6
	"Pointe Coupee Parish, LA"	"22077"	"2008"	"2008"	10	22966	Unreliable
	"Rapides Parish, LA"	"22079"	"2008"	"2008"	112	130785	85.6
	"Richland Parish, LA"	"22083"	"2008"	"2008"	27	20727	130.3
	"Sabine Parish, LA"	"22085"	"2008"	"2008"	18	24124	Unreliable
	"St. Bernard Parish, LA"	"22087"	"2008"	"2008"	20	28879	69.3
	"St. Charles Parish, LA"	"22089"	"2008"	"2008"	35	52516	66.6
	"St. Helena Parish, LA"	"22091"	"2008"	"2008"	15	11106	Unreliable
	"St. James Parish, LA"	"22093"	"2008"	"2008"	13	22095	Unreliable
	"St. John the Baptist Parish, LA"	"22095"	"2008"	"2008"	27	46811	57.7
	"St. Landry Parish, LA"	"22097"	"2008"	"2008"	92	84427	109.0
	"St. Martin Parish, LA"	"22099"	"2008"	"2008"	32	51914	61.6
	"St. Mary Parish, LA"	"22101"	"2008"	"2008"	38	54352	69.9
	"St. Tammany Parish, LA"	"22103"	"2008"	"2008"	184	229252	80.3
	"Tangipahoa Parish, LA"	"22105"	"2008"	"2008"	112	118621	94.4
	"Terrebonne Parish, LA"	"22109"	"2008"	"2008"	73	111453	65.5
	"Union Parish, LA"	"22111"	"2008"	"2008"	24	22698	105.7
	"Vermilion Parish, LA"	"22113"	"2008"	"2008"	62	57421	108.0
	"Vernon Parish, LA"	"22115"	"2008"	"2008"	23	48007	47.9
	"Washington Parish, LA"	"22117"	"2008"	"2008"	46	47000	97.9
	"Webster Parish, LA"	"22119"	"2008"	"2008"	54	41240	130.9
	"West Baton Rouge Parish, LA"	"22121"	"2008"	"2008"	10	23252	Unreliable
	"West Carroll Parish, LA"	"22123"	"2008"	"2008"	16	11670	Unreliable
	"West Feliciana Parish, LA"	"22125"	"2008"	"2008"	12	15767	Unreliable
	"Winn Parish, LA"	"22127"	"2008"	"2008"	14	15398	Unreliable
	"Androscoggin County, ME"	"23001"	"2008"	"2008"	129	108284	119.1
	"Aroostook County, ME"	"23003"	"2008"	"2008"	93	72542	128.2
	"Cumberland County, ME"	"23005"	"2008"	"2008"	244	280681	86.9
	"Franklin County, ME"	"23007"	"2008"	"2008"	29	30652	94.6
	"Hancock County, ME"	"23009"	"2008"	"2008"	43	54371	79.1
	"Kennebec County, ME"	"23011"	"2008"	"2008"	150	122147	122.8
	"Knox County, ME"	"23013"	"2008"	"2008"	38	40225	94.5
	"Lincoln County, ME"	"23015"	"2008"	"2008"	54	34768	155.3
	"Oxford County, ME"	"23017"	"2008"	"2008"	73	58138	125.6
	"Penobscot County, ME"	"23019"	"2008"	"2008"	142	153372	92.6
	"Piscataquis County, ME"	"23021"	"2008"	"2008"	22	17534	125.5
	"Sagadahoc County, ME"	"23023"	"2008"	"2008"	24	35860	66.9
	"Somerset County, ME"	"23025"	"2008"	"2008"	69	52316	131.9
	"Waldo County, ME"	"23027"	"2008"	"2008"	33	38680	85.3
	"Washington County, ME"	"23029"	"2008"	"2008"	45	33289	135.2
	"York County, ME"	"23031"	"2008"	"2008"	163	197650	82.5
	"Allegany County, MD"	"24001"	"2008"	"2008"	83	74638	111.2
	"Anne Arundel County, MD"	"24003"	"2008"	"2008"	398	525304	75.8
	"Baltimore County, MD"	"24005"	"2008"	"2008"	746	798651	93.4
	"Calvert County, MD"	"24009"	"2008"	"2008"	69	87788	78.6
	"Caroline County, MD"	"24011"	"2008"	"2008"	28	32983	84.9
	"Carroll County, MD"	"24013"	"2008"	"2008"	112	167433	66.9
	"Cecil County, MD"	"24015"	"2008"	"2008"	83	100232	82.8
	"Charles County, MD"	"24017"	"2008"	"2008"	63	143783	43.8
	"Dorchester County, MD"	"24019"	"2008"	"2008"	37	32466	114.0
	"Frederick County, MD"	"24021"	"2008"	"2008"	164	229286	71.5
	"Garrett County, MD"	"24023"	"2008"	"2008"	30	30222	99.3
	"Harford County, MD"	"24025"	"2008"	"2008"	197	242779	81.1
	"Howard County, MD"	"24027"	"2008"	"2008"	104	278405	37.4
	"Kent County, MD"	"24029"	"2008"	"2008"	30	20150	148.9
	"Montgomery County, MD"	"24031"	"2008"	"2008"	483	942748	51.2
	"Prince George's County, MD"	"24033"	"2008"	"2008"	330	850167	38.8
	"Queen Anne's County, MD"	"24035"	"2008"	"2008"	36	47063	76.5
	"St. Mary's County, MD"	"24037"	"2008"	"2008"	60	101921	58.9
	"Somerset County, MD"	"24039"	"2008"	"2008"	20	26474	75.5
	"Talbot County, MD"	"24041"	"2008"	"2008"	41	37307	109.9
	"Washington County, MD"	"24043"	"2008"	"2008"	131	146674	89.3
	"Wicomico County, MD"	"24045"	"2008"	"2008"	82	97111	84.4
	"Worcester County, MD"	"24047"	"2008"	"2008"	49	51196	95.7
	"Baltimore city, MD"	"24510"	"2008"	"2008"	450	620184	72.6
	"Barnstable County, MA"	"25001"	"2008"	"2008"	258	217066	118.9
	"Berkshire County, MA"	"25003"	"2008"	"2008"	174	131372	132.4
	"Bristol County, MA"	"25005"	"2008"	"2008"	565	546456	103.4
	"Dukes County, MA"	"25007"	"2008"	"2008"	11	16132	Unreliable
	"Essex County, MA"	"25009"	"2008"	"2008"	636	734361	86.6
	"Franklin County, MA"	"25011"	"2008"	"2008"	72	71571	100.6
	"Hampden County, MA"	"25013"	"2008"	"2008"	454	462053	98.3
	"Hampshire County, MA"	"25015"	"2008"	"2008"	128	157615	81.2
	"Middlesex County, MA"	"25017"	"2008"	"2008"	1044	1477049	70.7
	"Norfolk County, MA"	"25021"	"2008"	"2008"	545	661703	82.4
	"Plymouth County, MA"	"25023"	"2008"	"2008"	443	490371	90.3
	"Suffolk County, MA"	"25025"	"2008"	"2008"	452	702201	64.4
	"Worcester County, MA"	"25027"	"2008"	"2008"	696	790847	88.0
	"Alcona County, MI"	"26001"	"2008"	"2008"	14	11286	Unreliable
	"Alger County, MI"	"26003"	"2008"	"2008"	12	9647	Unreliable
	"Allegan County, MI"	"26005"	"2008"	"2008"	87	111589	78.0
	"Alpena County, MI"	"26007"	"2008"	"2008"	34	30119	112.9
	"Antrim County, MI"	"26009"	"2008"	"2008"	19	24047	Unreliable
	"Arenac County, MI"	"26011"	"2008"	"2008"	18	16547	Unreliable
	"Barry County, MI"	"26015"	"2008"	"2008"	63	59788	105.4
	"Bay County, MI"	"26017"	"2008"	"2008"	126	108320	116.3
	"Benzie County, MI"	"26019"	"2008"	"2008"	22	17733	124.1
	"Berrien County, MI"	"26021"	"2008"	"2008"	141	157380	89.6
	"Branch County, MI"	"26023"	"2008"	"2008"	59	46305	127.4
	"Calhoun County, MI"	"26025"	"2008"	"2008"	159	137313	115.8
	"Cass County, MI"	"26027"	"2008"	"2008"	35	52684	66.4
	"Charlevoix County, MI"	"26029"	"2008"	"2008"	23	26280	87.5
	"Cheboygan County, MI"	"26031"	"2008"	"2008"	39	26738	145.9
	"Chippewa County, MI"	"26033"	"2008"	"2008"	36	39247	91.7
	"Clare County, MI"	"26035"	"2008"	"2008"	45	31064	144.9
	"Clinton County, MI"	"26037"	"2008"	"2008"	38	74302	51.1
	"Crawford County, MI"	"26039"	"2008"	"2008"	22	14379	153.0
	"Delta County, MI"	"26041"	"2008"	"2008"	41	37409	109.6
	"Dickinson County, MI"	"26043"	"2008"	"2008"	33	26622	124.0
	"Eaton County, MI"	"26045"	"2008"	"2008"	89	108021	82.4
	"Emmet County, MI"	"26047"	"2008"	"2008"	33	32852	100.5
	"Genesee County, MI"	"26049"	"2008"	"2008"	414	433082	95.6
	"Gladwin County, MI"	"26051"	"2008"	"2008"	26	25956	100.2
	"Gogebic County, MI"	"26053"	"2008"	"2008"	17	16499	Unreliable
	"Grand Traverse County, MI"	"26055"	"2008"	"2008"	73	86209	84.7
	"Gratiot County, MI"	"26057"	"2008"	"2008"	57	42774	133.3
	"Hillsdale County, MI"	"26059"	"2008"	"2008"	49	46951	104.4
	"Houghton County, MI"	"26061"	"2008"	"2008"	37	36292	102.0
	"Huron County, MI"	"26063"	"2008"	"2008"	36	33504	107.4
	"Ingham County, MI"	"26065"	"2008"	"2008"	195	281315	69.3
	"Ionia County, MI"	"26067"	"2008"	"2008"	66	65167	101.3
	"Iosco County, MI"	"26069"	"2008"	"2008"	52	26542	195.9
	"Iron County, MI"	"26071"	"2008"	"2008"	28	12081	231.8
	"Isabella County, MI"	"26073"	"2008"	"2008"	49	69328	70.7
	"Jackson County, MI"	"26075"	"2008"	"2008"	156	160825	97.0
	"Kalamazoo County, MI"	"26077"	"2008"	"2008"	181	246862	73.3
	"Kalkaska County, MI"	"26079"	"2008"	"2008"	12	17546	Unreliable
	"Kent County, MI"	"26081"	"2008"	"2008"	418	599234	69.8
	"Lake County, MI"	"26085"	"2008"	"2008"	17	11629	Unreliable
	"Lapeer County, MI"	"26087"	"2008"	"2008"	63	89914	70.1
	"Leelanau County, MI"	"26089"	"2008"	"2008"	30	21731	138.1
	"Lenawee County, MI"	"26091"	"2008"	"2008"	99	101169	97.9
	"Livingston County, MI"	"26093"	"2008"	"2008"	117	181171	64.6
	"Mackinac County, MI"	"26097"	"2008"	"2008"	15	11248	Unreliable
	"Macomb County, MI"	"26099"	"2008"	"2008"	697	837857	83.2
	"Manistee County, MI"	"26101"	"2008"	"2008"	40	24960	160.3
	"Marquette County, MI"	"26103"	"2008"	"2008"	56	66539	84.2
	"Mason County, MI"	"26105"	"2008"	"2008"	35	28668	122.1
	"Mecosta County, MI"	"26107"	"2008"	"2008"	29	42683	67.9
	"Menominee County, MI"	"26109"	"2008"	"2008"	18	24317	Unreliable
	"Midland County, MI"	"26111"	"2008"	"2008"	60	83605	71.8
	"Missaukee County, MI"	"26113"	"2008"	"2008"	10	15028	Unreliable
	"Monroe County, MI"	"26115"	"2008"	"2008"	119	152806	77.9
	"Montcalm County, MI"	"26117"	"2008"	"2008"	67	63635	105.3
	"Montmorency County, MI"	"26119"	"2008"	"2008"	19	9922	Unreliable
	"Muskegon County, MI"	"26121"	"2008"	"2008"	167	173846	96.1
	"Newaygo County, MI"	"26123"	"2008"	"2008"	51	49153	103.8
	"Oakland County, MI"	"26125"	"2008"	"2008"	834	1199545	69.5
	"Oceana County, MI"	"26127"	"2008"	"2008"	30	27120	110.6
	"Ogemaw County, MI"	"26129"	"2008"	"2008"	38	21885	173.6
	"Osceola County, MI"	"26133"	"2008"	"2008"	19	23662	Unreliable
	"Oscoda County, MI"	"26135"	"2008"	"2008"	17	8963	Unreliable
	"Otsego County, MI"	"26137"	"2008"	"2008"	22	24378	90.2
	"Ottawa County, MI"	"26139"	"2008"	"2008"	146	261906	55.7
	"Presque Isle County, MI"	"26141"	"2008"	"2008"	15	13701	Unreliable
	"Roscommon County, MI"	"26143"	"2008"	"2008"	55	24856	221.3
	"Saginaw County, MI"	"26145"	"2008"	"2008"	248	201966	122.8
	"St. Clair County, MI"	"26147"	"2008"	"2008"	138	165959	83.2
	"St. Joseph County, MI"	"26149"	"2008"	"2008"	62	62083	99.9
	"Sanilac County, MI"	"26151"	"2008"	"2008"	46	44177	104.1
	"Schoolcraft County, MI"	"26153"	"2008"	"2008"	10	8471	Unreliable
	"Shiawassee County, MI"	"26155"	"2008"	"2008"	85	71523	118.8
	"Tuscola County, MI"	"26157"	"2008"	"2008"	43	56512	76.1
	"Van Buren County, MI"	"26159"	"2008"	"2008"	66	76501	86.3
	"Washtenaw County, MI"	"26161"	"2008"	"2008"	194	341595	56.8
	"Wayne County, MI"	"26163"	"2008"	"2008"	1624	1865058	87.1
	"Wexford County, MI"	"26165"	"2008"	"2008"	34	32765	103.8
	"Aitkin County, MN"	"27001"	"2008"	"2008"	19	16422	Unreliable
	"Anoka County, MN"	"27003"	"2008"	"2008"	139	327427	42.5
	"Becker County, MN"	"27005"	"2008"	"2008"	32	32244	99.2
	"Beltrami County, MN"	"27007"	"2008"	"2008"	35	43815	79.9
	"Benton County, MN"	"27009"	"2008"	"2008"	28	38200	73.3
	"Blue Earth County, MN"	"27013"	"2008"	"2008"	44	62860	70.0
	"Brown County, MN"	"27015"	"2008"	"2008"	20	25992	76.9
	"Carlton County, MN"	"27017"	"2008"	"2008"	43	34986	122.9
	"Carver County, MN"	"27019"	"2008"	"2008"	35	88812	39.4
	"Cass County, MN"	"27021"	"2008"	"2008"	27	28733	94.0
	"Chippewa County, MN"	"27023"	"2008"	"2008"	24	12376	193.9
	"Chisago County, MN"	"27025"	"2008"	"2008"	27	53012	50.9
	"Clay County, MN"	"27027"	"2008"	"2008"	38	57056	66.6
	"Crow Wing County, MN"	"27035"	"2008"	"2008"	54	62178	86.8
	"Dakota County, MN"	"27037"	"2008"	"2008"	135	393900	34.3
	"Dodge County, MN"	"27039"	"2008"	"2008"	13	19876	Unreliable
	"Douglas County, MN"	"27041"	"2008"	"2008"	33	36108	91.4
	"Faribault County, MN"	"27043"	"2008"	"2008"	21	14790	142.0
	"Fillmore County, MN"	"27045"	"2008"	"2008"	28	20991	133.4
