"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Heard County, GA"	"13149"	"2009"	"2009"	10	11765	Unreliable
	"Henry County, GA"	"13151"	"2009"	"2009"	122	199622	61.1
	"Houston County, GA"	"13153"	"2009"	"2009"	104	137416	75.7
	"Irwin County, GA"	"13155"	"2009"	"2009"	14	9536	Unreliable
	"Jackson County, GA"	"13157"	"2009"	"2009"	51	60052	84.9
	"Jasper County, GA"	"13159"	"2009"	"2009"	17	13842	Unreliable
	"Jeff Davis County, GA"	"13161"	"2009"	"2009"	17	14892	Unreliable
	"Jefferson County, GA"	"13163"	"2009"	"2009"	25	17067	146.5
	"Jones County, GA"	"13169"	"2009"	"2009"	26	28710	90.6
	"Lamar County, GA"	"13171"	"2009"	"2009"	17	18233	Unreliable
	"Lanier County, GA"	"13173"	"2009"	"2009"	10	9810	Unreliable
	"Laurens County, GA"	"13175"	"2009"	"2009"	52	48601	107.0
	"Lee County, GA"	"13177"	"2009"	"2009"	21	28326	74.1
	"Liberty County, GA"	"13179"	"2009"	"2009"	27	67061	40.3
	"Lincoln County, GA"	"13181"	"2009"	"2009"	12	8073	Unreliable
	"Lowndes County, GA"	"13185"	"2009"	"2009"	81	107583	75.3
	"Lumpkin County, GA"	"13187"	"2009"	"2009"	28	29723	94.2
	"McDuffie County, GA"	"13189"	"2009"	"2009"	27	21836	123.6
	"McIntosh County, GA"	"13191"	"2009"	"2009"	13	14268	Unreliable
	"Macon County, GA"	"13193"	"2009"	"2009"	14	14842	Unreliable
	"Madison County, GA"	"13195"	"2009"	"2009"	25	28008	89.3
	"Marion County, GA"	"13197"	"2009"	"2009"	11	8561	Unreliable
	"Meriwether County, GA"	"13199"	"2009"	"2009"	27	22446	120.3
	"Miller County, GA"	"13201"	"2009"	"2009"	10	6131	Unreliable
	"Mitchell County, GA"	"13205"	"2009"	"2009"	18	23592	Unreliable
	"Monroe County, GA"	"13207"	"2009"	"2009"	32	26233	122.0
	"Montgomery County, GA"	"13209"	"2009"	"2009"	13	9136	Unreliable
	"Morgan County, GA"	"13211"	"2009"	"2009"	17	17921	Unreliable
	"Murray County, GA"	"13213"	"2009"	"2009"	41	39888	102.8
	"Muscogee County, GA"	"13215"	"2009"	"2009"	169	188796	89.5
	"Newton County, GA"	"13217"	"2009"	"2009"	69	99494	69.4
	"Oconee County, GA"	"13219"	"2009"	"2009"	18	32386	Unreliable
	"Oglethorpe County, GA"	"13221"	"2009"	"2009"	17	14784	Unreliable
	"Paulding County, GA"	"13223"	"2009"	"2009"	69	140761	49.0
	"Peach County, GA"	"13225"	"2009"	"2009"	17	27474	Unreliable
	"Pickens County, GA"	"13227"	"2009"	"2009"	35	29542	118.5
	"Pierce County, GA"	"13229"	"2009"	"2009"	20	18564	107.7
	"Pike County, GA"	"13231"	"2009"	"2009"	22	17721	124.1
	"Polk County, GA"	"13233"	"2009"	"2009"	63	41386	152.2
	"Pulaski County, GA"	"13235"	"2009"	"2009"	15	11903	Unreliable
	"Putnam County, GA"	"13237"	"2009"	"2009"	28	21179	132.2
	"Rabun County, GA"	"13241"	"2009"	"2009"	17	16295	Unreliable
	"Richmond County, GA"	"13245"	"2009"	"2009"	184	198489	92.7
	"Rockdale County, GA"	"13247"	"2009"	"2009"	64	84625	75.6
	"Screven County, GA"	"13251"	"2009"	"2009"	16	14905	Unreliable
	"Seminole County, GA"	"13253"	"2009"	"2009"	12	8760	Unreliable
	"Spalding County, GA"	"13255"	"2009"	"2009"	83	64135	129.4
	"Stephens County, GA"	"13257"	"2009"	"2009"	39	26069	149.6
	"Stewart County, GA"	"13259"	"2009"	"2009"	12	5968	Unreliable
	"Sumter County, GA"	"13261"	"2009"	"2009"	37	32724	113.1
	"Talbot County, GA"	"13263"	"2009"	"2009"	10	6873	Unreliable
	"Tattnall County, GA"	"13267"	"2009"	"2009"	29	25068	115.7
	"Telfair County, GA"	"13271"	"2009"	"2009"	22	16200	135.8
	"Thomas County, GA"	"13275"	"2009"	"2009"	27	44689	60.4
	"Tift County, GA"	"13277"	"2009"	"2009"	50	39748	125.8
	"Toombs County, GA"	"13279"	"2009"	"2009"	27	27079	99.7
	"Towns County, GA"	"13281"	"2009"	"2009"	16	10444	Unreliable
	"Troup County, GA"	"13285"	"2009"	"2009"	57	66422	85.8
	"Twiggs County, GA"	"13289"	"2009"	"2009"	11	9257	Unreliable
	"Union County, GA"	"13291"	"2009"	"2009"	31	21338	145.3
	"Upson County, GA"	"13293"	"2009"	"2009"	52	27360	190.1
	"Walker County, GA"	"13295"	"2009"	"2009"	73	68612	106.4
	"Walton County, GA"	"13297"	"2009"	"2009"	65	83353	78.0
	"Ware County, GA"	"13299"	"2009"	"2009"	49	35985	136.2
	"Washington County, GA"	"13303"	"2009"	"2009"	32	21240	150.7
	"Wayne County, GA"	"13305"	"2009"	"2009"	32	30016	106.6
	"White County, GA"	"13311"	"2009"	"2009"	26	26949	96.5
	"Whitfield County, GA"	"13313"	"2009"	"2009"	67	101009	66.3
	"Wilcox County, GA"	"13315"	"2009"	"2009"	15	9156	Unreliable
	"Wilkes County, GA"	"13317"	"2009"	"2009"	15	10571	Unreliable
	"Wilkinson County, GA"	"13319"	"2009"	"2009"	13	9652	Unreliable
	"Worth County, GA"	"13321"	"2009"	"2009"	18	21799	Unreliable
	"Hawaii County, HI"	"15001"	"2009"	"2009"	111	183629	60.4
	"Honolulu County, HI"	"15003"	"2009"	"2009"	627	943177	66.5
	"Kauai County, HI"	"15007"	"2009"	"2009"	41	66518	61.6
	"Maui County, HI"	"15009"	"2009"	"2009"	88	153300	57.4
	"Ada County, ID"	"16001"	"2009"	"2009"	245	388577	63.1
	"Bannock County, ID"	"16005"	"2009"	"2009"	62	81994	75.6
	"Bear Lake County, ID"	"16007"	"2009"	"2009"	11	6014	Unreliable
	"Benewah County, ID"	"16009"	"2009"	"2009"	16	9286	Unreliable
	"Bingham County, ID"	"16011"	"2009"	"2009"	34	45087	75.4
	"Bonner County, ID"	"16017"	"2009"	"2009"	16	40809	Unreliable
	"Bonneville County, ID"	"16019"	"2009"	"2009"	66	103016	64.1
	"Boundary County, ID"	"16021"	"2009"	"2009"	12	10819	Unreliable
	"Canyon County, ID"	"16027"	"2009"	"2009"	125	187357	66.7
	"Cassia County, ID"	"16031"	"2009"	"2009"	20	22476	89.0
	"Clearwater County, ID"	"16035"	"2009"	"2009"	17	8761	Unreliable
	"Elmore County, ID"	"16039"	"2009"	"2009"	15	26769	Unreliable
	"Gem County, ID"	"16045"	"2009"	"2009"	21	16809	124.9
	"Gooding County, ID"	"16047"	"2009"	"2009"	15	15270	Unreliable
	"Idaho County, ID"	"16049"	"2009"	"2009"	20	16138	123.9
	"Jerome County, ID"	"16053"	"2009"	"2009"	17	22039	Unreliable
	"Kootenai County, ID"	"16055"	"2009"	"2009"	134	137407	97.5
	"Latah County, ID"	"16057"	"2009"	"2009"	17	36939	Unreliable
	"Minidoka County, ID"	"16067"	"2009"	"2009"	12	19884	Unreliable
	"Nez Perce County, ID"	"16069"	"2009"	"2009"	50	39049	128.0
	"Owyhee County, ID"	"16073"	"2009"	"2009"	11	11547	Unreliable
	"Payette County, ID"	"16075"	"2009"	"2009"	16	22665	Unreliable
	"Shoshone County, ID"	"16079"	"2009"	"2009"	28	12862	217.7
	"Twin Falls County, ID"	"16083"	"2009"	"2009"	95	76271	124.6
	"Washington County, ID"	"16087"	"2009"	"2009"	12	10173	Unreliable
	"Adams County, IL"	"17001"	"2009"	"2009"	133	67039	198.4
	"Alexander County, IL"	"17003"	"2009"	"2009"	11	8295	Unreliable
	"Bond County, IL"	"17005"	"2009"	"2009"	26	17747	146.5
	"Boone County, IL"	"17007"	"2009"	"2009"	24	54154	44.3
	"Bureau County, IL"	"17011"	"2009"	"2009"	45	35058	128.4
	"Carroll County, IL"	"17015"	"2009"	"2009"	23	15476	148.6
	"Cass County, IL"	"17017"	"2009"	"2009"	18	13623	Unreliable
	"Champaign County, IL"	"17019"	"2009"	"2009"	119	199968	59.5
	"Christian County, IL"	"17021"	"2009"	"2009"	36	34808	103.4
	"Clark County, IL"	"17023"	"2009"	"2009"	22	16431	133.9
	"Clay County, IL"	"17025"	"2009"	"2009"	31	13826	224.2
	"Clinton County, IL"	"17027"	"2009"	"2009"	25	37459	66.7
	"Coles County, IL"	"17029"	"2009"	"2009"	70	53612	130.6
	"Cook County, IL"	"17031"	"2009"	"2009"	3385	5181728	65.3
	"Crawford County, IL"	"17033"	"2009"	"2009"	29	19845	146.1
	"Cumberland County, IL"	"17035"	"2009"	"2009"	17	11044	Unreliable
	"DeKalb County, IL"	"17037"	"2009"	"2009"	57	105146	54.2
	"De Witt County, IL"	"17039"	"2009"	"2009"	24	16538	145.1
	"Douglas County, IL"	"17041"	"2009"	"2009"	28	19949	140.4
	"DuPage County, IL"	"17043"	"2009"	"2009"	582	912732	63.8
	"Edgar County, IL"	"17045"	"2009"	"2009"	36	18668	192.8
	"Effingham County, IL"	"17049"	"2009"	"2009"	32	34275	93.4
	"Fayette County, IL"	"17051"	"2009"	"2009"	39	22089	176.6
	"Ford County, IL"	"17053"	"2009"	"2009"	19	14084	Unreliable
	"Franklin County, IL"	"17055"	"2009"	"2009"	68	39482	172.2
	"Fulton County, IL"	"17057"	"2009"	"2009"	37	37090	99.8
	"Greene County, IL"	"17061"	"2009"	"2009"	13	13926	Unreliable
	"Grundy County, IL"	"17063"	"2009"	"2009"	24	49702	48.3
	"Hancock County, IL"	"17067"	"2009"	"2009"	21	19080	110.1
	"Henderson County, IL"	"17071"	"2009"	"2009"	10	7340	Unreliable
	"Henry County, IL"	"17073"	"2009"	"2009"	50	50536	98.9
	"Iroquois County, IL"	"17075"	"2009"	"2009"	33	29863	110.5
	"Jackson County, IL"	"17077"	"2009"	"2009"	38	59664	63.7
	"Jasper County, IL"	"17079"	"2009"	"2009"	14	9701	Unreliable
	"Jefferson County, IL"	"17081"	"2009"	"2009"	88	38970	225.8
	"Jersey County, IL"	"17083"	"2009"	"2009"	13	23060	Unreliable
	"Jo Daviess County, IL"	"17085"	"2009"	"2009"	18	22685	Unreliable
	"Johnson County, IL"	"17087"	"2009"	"2009"	19	12604	Unreliable
	"Kane County, IL"	"17089"	"2009"	"2009"	240	511273	46.9
	"Kankakee County, IL"	"17091"	"2009"	"2009"	126	113107	111.4
	"Kendall County, IL"	"17093"	"2009"	"2009"	41	112490	36.4
	"Knox County, IL"	"17095"	"2009"	"2009"	83	52817	157.1
	"Lake County, IL"	"17097"	"2009"	"2009"	446	701042	63.6
	"LaSalle County, IL"	"17099"	"2009"	"2009"	116	113999	101.8
	"Lawrence County, IL"	"17101"	"2009"	"2009"	20	16802	119.0
	"Lee County, IL"	"17103"	"2009"	"2009"	30	36189	82.9
	"Livingston County, IL"	"17105"	"2009"	"2009"	35	39054	89.6
	"Logan County, IL"	"17107"	"2009"	"2009"	40	30342	131.8
	"McDonough County, IL"	"17109"	"2009"	"2009"	28	32611	85.9
	"McHenry County, IL"	"17111"	"2009"	"2009"	197	308067	63.9
	"McLean County, IL"	"17113"	"2009"	"2009"	108	168727	64.0
	"Macon County, IL"	"17115"	"2009"	"2009"	83	110732	75.0
	"Macoupin County, IL"	"17117"	"2009"	"2009"	59	47630	123.9
	"Madison County, IL"	"17119"	"2009"	"2009"	286	268978	106.3
	"Marion County, IL"	"17121"	"2009"	"2009"	47	39465	119.1
	"Marshall County, IL"	"17123"	"2009"	"2009"	10	12671	Unreliable
	"Mason County, IL"	"17125"	"2009"	"2009"	19	14787	Unreliable
	"Massac County, IL"	"17127"	"2009"	"2009"	20	15435	129.6
	"Menard County, IL"	"17129"	"2009"	"2009"	12	12720	Unreliable
	"Mercer County, IL"	"17131"	"2009"	"2009"	21	16438	127.8
	"Monroe County, IL"	"17133"	"2009"	"2009"	16	32848	Unreliable
	"Montgomery County, IL"	"17135"	"2009"	"2009"	47	30124	156.0
	"Morgan County, IL"	"17137"	"2009"	"2009"	39	35602	109.5
	"Moultrie County, IL"	"17139"	"2009"	"2009"	15	14787	Unreliable
	"Ogle County, IL"	"17141"	"2009"	"2009"	44	53621	82.1
	"Peoria County, IL"	"17143"	"2009"	"2009"	188	186930	100.6
	"Perry County, IL"	"17145"	"2009"	"2009"	25	22374	111.7
	"Piatt County, IL"	"17147"	"2009"	"2009"	16	16774	Unreliable
	"Pike County, IL"	"17149"	"2009"	"2009"	29	16473	176.0
	"Pulaski County, IL"	"17153"	"2009"	"2009"	11	6164	Unreliable
	"Randolph County, IL"	"17157"	"2009"	"2009"	31	33528	92.5
	"Richland County, IL"	"17159"	"2009"	"2009"	19	16229	Unreliable
	"Rock Island County, IL"	"17161"	"2009"	"2009"	133	147552	90.1
	"St. Clair County, IL"	"17163"	"2009"	"2009"	291	268489	108.4
	"Saline County, IL"	"17165"	"2009"	"2009"	43	24911	172.6
	"Sangamon County, IL"	"17167"	"2009"	"2009"	214	196180	109.1
	"Schuyler County, IL"	"17169"	"2009"	"2009"	10	7489	Unreliable
	"Shelby County, IL"	"17173"	"2009"	"2009"	19	22386	Unreliable
	"Stephenson County, IL"	"17177"	"2009"	"2009"	60	47792	125.5
	"Tazewell County, IL"	"17179"	"2009"	"2009"	142	135054	105.1
	"Union County, IL"	"17181"	"2009"	"2009"	30	17909	167.5
	"Vermilion County, IL"	"17183"	"2009"	"2009"	109	81710	133.4
	"Wabash County, IL"	"17185"	"2009"	"2009"	11	12040	Unreliable
	"Warren County, IL"	"17187"	"2009"	"2009"	21	17689	118.7
	"Washington County, IL"	"17189"	"2009"	"2009"	16	14755	Unreliable
	"Wayne County, IL"	"17191"	"2009"	"2009"	22	16788	131.0
	"White County, IL"	"17193"	"2009"	"2009"	24	14767	162.5
	"Whiteside County, IL"	"17195"	"2009"	"2009"	60	58667	102.3
	"Will County, IL"	"17197"	"2009"	"2009"	301	674970	44.6
	"Williamson County, IL"	"17199"	"2009"	"2009"	91	66229	137.4
	"Winnebago County, IL"	"17201"	"2009"	"2009"	279	295612	94.4
	"Woodford County, IL"	"17203"	"2009"	"2009"	44	38675	113.8
	"Adams County, IN"	"18001"	"2009"	"2009"	23	34351	67.0
	"Allen County, IN"	"18003"	"2009"	"2009"	292	353693	82.6
	"Bartholomew County, IN"	"18005"	"2009"	"2009"	78	76566	101.9
	"Benton County, IN"	"18007"	"2009"	"2009"	14	8735	Unreliable
	"Blackford County, IN"	"18009"	"2009"	"2009"	15	12844	Unreliable
	"Boone County, IN"	"18011"	"2009"	"2009"	44	55915	78.7
	"Brown County, IN"	"18013"	"2009"	"2009"	19	15261	Unreliable
	"Carroll County, IN"	"18015"	"2009"	"2009"	22	20103	109.4
	"Cass County, IN"	"18017"	"2009"	"2009"	43	38968	110.3
	"Clark County, IN"	"18019"	"2009"	"2009"	124	109067	113.7
	"Clay County, IN"	"18021"	"2009"	"2009"	32	26901	119.0
	"Clinton County, IN"	"18023"	"2009"	"2009"	34	33280	102.2
	"Crawford County, IN"	"18025"	"2009"	"2009"	11	10664	Unreliable
	"Daviess County, IN"	"18027"	"2009"	"2009"	26	31389	82.8
	"Dearborn County, IN"	"18029"	"2009"	"2009"	46	49931	92.1
	"Decatur County, IN"	"18031"	"2009"	"2009"	20	25595	78.1
	"De Kalb County, IN"	"18033"	"2009"	"2009"	41	42053	97.5
	"Delaware County, IN"	"18035"	"2009"	"2009"	127	117490	108.1
	"Dubois County, IN"	"18037"	"2009"	"2009"	26	41897	62.1
	"Elkhart County, IN"	"18039"	"2009"	"2009"	154	197514	78.0
	"Fayette County, IN"	"18041"	"2009"	"2009"	36	24247	148.5
	"Floyd County, IN"	"18043"	"2009"	"2009"	81	74284	109.0
	"Fountain County, IN"	"18045"	"2009"	"2009"	22	17183	128.0
	"Franklin County, IN"	"18047"	"2009"	"2009"	21	23195	90.5
	"Fulton County, IN"	"18049"	"2009"	"2009"	25	20772	120.4
	"Gibson County, IN"	"18051"	"2009"	"2009"	41	33345	123.0
	"Grant County, IN"	"18053"	"2009"	"2009"	90	70195	128.2
	"Greene County, IN"	"18055"	"2009"	"2009"	44	32995	133.4
	"Hamilton County, IN"	"18057"	"2009"	"2009"	142	269394	52.7
	"Hancock County, IN"	"18059"	"2009"	"2009"	49	69183	70.8
	"Harrison County, IN"	"18061"	"2009"	"2009"	47	39148	120.1
	"Hendricks County, IN"	"18063"	"2009"	"2009"	95	143944	66.0
	"Henry County, IN"	"18065"	"2009"	"2009"	66	49305	133.9
	"Howard County, IN"	"18067"	"2009"	"2009"	106	82701	128.2
	"Huntington County, IN"	"18069"	"2009"	"2009"	57	37205	153.2
	"Jackson County, IN"	"18071"	"2009"	"2009"	41	41798	98.1
	"Jasper County, IN"	"18073"	"2009"	"2009"	29	33278	87.1
	"Jay County, IN"	"18075"	"2009"	"2009"	23	21399	107.5
	"Jefferson County, IN"	"18077"	"2009"	"2009"	40	32558	122.9
	"Jennings County, IN"	"18079"	"2009"	"2009"	37	28546	129.6
	"Johnson County, IN"	"18081"	"2009"	"2009"	165	138584	119.1
	"Knox County, IN"	"18083"	"2009"	"2009"	49	38499	127.3
	"Kosciusko County, IN"	"18085"	"2009"	"2009"	70	77263	90.6
	"Lagrange County, IN"	"18087"	"2009"	"2009"	21	37119	56.6
	"Lake County, IN"	"18089"	"2009"	"2009"	386	495789	77.9
	"La Porte County, IN"	"18091"	"2009"	"2009"	117	111465	105.0
	"Lawrence County, IN"	"18093"	"2009"	"2009"	65	46138	140.9
	"Madison County, IN"	"18095"	"2009"	"2009"	184	131599	139.8
	"Marion County, IN"	"18097"	"2009"	"2009"	855	898394	95.2
	"Marshall County, IN"	"18099"	"2009"	"2009"	48	47126	101.9
	"Miami County, IN"	"18103"	"2009"	"2009"	28	37127	75.4
	"Monroe County, IN"	"18105"	"2009"	"2009"	84	136198	61.7
	"Montgomery County, IN"	"18107"	"2009"	"2009"	40	38180	104.8
	"Morgan County, IN"	"18109"	"2009"	"2009"	71	68583	103.5
	"Newton County, IN"	"18111"	"2009"	"2009"	18	14207	Unreliable
	"Noble County, IN"	"18113"	"2009"	"2009"	28	47574	58.9
	"Orange County, IN"	"18117"	"2009"	"2009"	27	19931	135.5
	"Owen County, IN"	"18119"	"2009"	"2009"	29	21642	134.0
	"Parke County, IN"	"18121"	"2009"	"2009"	25	17326	144.3
	"Perry County, IN"	"18123"	"2009"	"2009"	27	19331	139.7
	"Pike County, IN"	"18125"	"2009"	"2009"	17	12836	Unreliable
	"Porter County, IN"	"18127"	"2009"	"2009"	144	163572	88.0
	"Posey County, IN"	"18129"	"2009"	"2009"	29	25941	111.8
	"Pulaski County, IN"	"18131"	"2009"	"2009"	19	13548	Unreliable
	"Putnam County, IN"	"18133"	"2009"	"2009"	31	38052	81.5
	"Randolph County, IN"	"18135"	"2009"	"2009"	32	26240	122.0
	"Ripley County, IN"	"18137"	"2009"	"2009"	29	28716	101.0
	"Rush County, IN"	"18139"	"2009"	"2009"	26	17461	148.9
	"St. Joseph County, IN"	"18141"	"2009"	"2009"	190	266827	71.2
	"Scott County, IN"	"18143"	"2009"	"2009"	37	24165	153.1
	"Shelby County, IN"	"18145"	"2009"	"2009"	36	44551	80.8
	"Spencer County, IN"	"18147"	"2009"	"2009"	13	20992	Unreliable
	"Starke County, IN"	"18149"	"2009"	"2009"	16	23343	Unreliable
	"Steuben County, IN"	"18151"	"2009"	"2009"	33	34194	96.5
	"Sullivan County, IN"	"18153"	"2009"	"2009"	18	21483	Unreliable
	"Tippecanoe County, IN"	"18157"	"2009"	"2009"	117	171937	68.0
	"Tipton County, IN"	"18159"	"2009"	"2009"	21	16046	130.9
	"Union County, IN"	"18161"	"2009"	"2009"	10	7466	Unreliable
	"Vanderburgh County, IN"	"18163"	"2009"	"2009"	188	178995	105.0
	"Vermillion County, IN"	"18165"	"2009"	"2009"	22	16377	134.3
	"Vigo County, IN"	"18167"	"2009"	"2009"	105	107429	97.7
	"Wabash County, IN"	"18169"	"2009"	"2009"	48	33036	145.3
	"Warren County, IN"	"18171"	"2009"	"2009"	11	8533	Unreliable
	"Warrick County, IN"	"18173"	"2009"	"2009"	58	59197	98.0
	"Washington County, IN"	"18175"	"2009"	"2009"	22	28144	78.2
	"Wayne County, IN"	"18177"	"2009"	"2009"	90	68984	130.5
	"Wells County, IN"	"18179"	"2009"	"2009"	34	27620	123.1
	"White County, IN"	"18181"	"2009"	"2009"	24	24573	97.7
	"Whitley County, IN"	"18183"	"2009"	"2009"	37	33125	111.7
	"Adair County, IA"	"19001"	"2009"	"2009"	11	7676	Unreliable
	"Allamakee County, IA"	"19005"	"2009"	"2009"	28	14263	196.3
	"Appanoose County, IA"	"19007"	"2009"	"2009"	16	12896	Unreliable
	"Benton County, IA"	"19011"	"2009"	"2009"	29	26117	111.0
	"Black Hawk County, IA"	"19013"	"2009"	"2009"	149	130595	114.1
	"Boone County, IA"	"19015"	"2009"	"2009"	25	26360	94.8
	"Bremer County, IA"	"19017"	"2009"	"2009"	22	24183	91.0
	"Buchanan County, IA"	"19019"	"2009"	"2009"	17	21016	Unreliable
	"Buena Vista County, IA"	"19021"	"2009"	"2009"	25	20004	125.0
	"Butler County, IA"	"19023"	"2009"	"2009"	17	14699	Unreliable
	"Calhoun County, IA"	"19025"	"2009"	"2009"	13	9684	Unreliable
	"Carroll County, IA"	"19027"	"2009"	"2009"	30	20743	144.6
	"Cass County, IA"	"19029"	"2009"	"2009"	18	13949	Unreliable
	"Cedar County, IA"	"19031"	"2009"	"2009"	17	18458	Unreliable
	"Cerro Gordo County, IA"	"19033"	"2009"	"2009"	45	44239	101.7
	"Cherokee County, IA"	"19035"	"2009"	"2009"	17	11953	Unreliable
	"Chickasaw County, IA"	"19037"	"2009"	"2009"	10	12465	Unreliable
	"Clay County, IA"	"19041"	"2009"	"2009"	25	16708	149.6
	"Clayton County, IA"	"19043"	"2009"	"2009"	19	18185	Unreliable
	"Clinton County, IA"	"19045"	"2009"	"2009"	34	49147	69.2
	"Crawford County, IA"	"19047"	"2009"	"2009"	24	16944	141.6
	"Dallas County, IA"	"19049"	"2009"	"2009"	41	64489	63.6
	"Davis County, IA"	"19051"	"2009"	"2009"	10	8701	Unreliable
	"Delaware County, IA"	"19055"	"2009"	"2009"	15	17755	Unreliable
	"Des Moines County, IA"	"19057"	"2009"	"2009"	44	40379	109.0
	"Dickinson County, IA"	"19059"	"2009"	"2009"	20	16666	120.0
	"Dubuque County, IA"	"19061"	"2009"	"2009"	86	92948	92.5
	"Emmet County, IA"	"19063"	"2009"	"2009"	16	10361	Unreliable
	"Fayette County, IA"	"19065"	"2009"	"2009"	34	20939	162.4
	"Floyd County, IA"	"19067"	"2009"	"2009"	25	16248	153.9
	"Franklin County, IA"	"19069"	"2009"	"2009"	17	10656	Unreliable
	"Fremont County, IA"	"19071"	"2009"	"2009"	14	7453	Unreliable
	"Greene County, IA"	"19073"	"2009"	"2009"	11	9329	Unreliable
	"Grundy County, IA"	"19075"	"2009"	"2009"	12	12447	Unreliable
	"Guthrie County, IA"	"19077"	"2009"	"2009"	18	10939	Unreliable
	"Hamilton County, IA"	"19079"	"2009"	"2009"	19	15739	Unreliable
	"Hancock County, IA"	"19081"	"2009"	"2009"	14	11371	Unreliable
	"Hardin County, IA"	"19083"	"2009"	"2009"	16	17535	Unreliable
	"Harrison County, IA"	"19085"	"2009"	"2009"	17	14972	Unreliable
	"Henry County, IA"	"19087"	"2009"	"2009"	23	20202	113.9
	"Howard County, IA"	"19089"	"2009"	"2009"	11	9568	Unreliable
	"Humboldt County, IA"	"19091"	"2009"	"2009"	13	9843	Unreliable
	"Ida County, IA"	"19093"	"2009"	"2009"	16	7090	Unreliable
	"Iowa County, IA"	"19095"	"2009"	"2009"	15	16406	Unreliable
	"Jackson County, IA"	"19097"	"2009"	"2009"	21	19841	105.8
	"Jasper County, IA"	"19099"	"2009"	"2009"	44	36879	119.3
	"Jefferson County, IA"	"19101"	"2009"	"2009"	13	16782	Unreliable
	"Johnson County, IA"	"19103"	"2009"	"2009"	54	129864	41.6
	"Jones County, IA"	"19105"	"2009"	"2009"	27	20562	131.3
	"Keokuk County, IA"	"19107"	"2009"	"2009"	16	10552	Unreliable
	"Kossuth County, IA"	"19109"	"2009"	"2009"	17	15630	Unreliable
	"Lee County, IA"	"19111"	"2009"	"2009"	42	35856	117.1
	"Linn County, IA"	"19113"	"2009"	"2009"	188	210217	89.4
	"Louisa County, IA"	"19115"	"2009"	"2009"	17	11416	Unreliable
	"Madison County, IA"	"19121"	"2009"	"2009"	16	15510	Unreliable
	"Mahaska County, IA"	"19123"	"2009"	"2009"	23	22364	102.8
	"Marion County, IA"	"19125"	"2009"	"2009"	32	33468	95.6
	"Marshall County, IA"	"19127"	"2009"	"2009"	61	40280	151.4
	"Mills County, IA"	"19129"	"2009"	"2009"	15	15056	Unreliable
	"Mitchell County, IA"	"19131"	"2009"	"2009"	17	10763	Unreliable
	"Monona County, IA"	"19133"	"2009"	"2009"	22	9247	237.9
	"Monroe County, IA"	"19135"	"2009"	"2009"	11	7924	Unreliable
	"Montgomery County, IA"	"19137"	"2009"	"2009"	18	10803	Unreliable
	"Muscatine County, IA"	"19139"	"2009"	"2009"	27	42783	63.1
	"O'Brien County, IA"	"19141"	"2009"	"2009"	17	14412	Unreliable
	"Page County, IA"	"19145"	"2009"	"2009"	26	15885	163.7
	"Palo Alto County, IA"	"19147"	"2009"	"2009"	11	9510	Unreliable
	"Plymouth County, IA"	"19149"	"2009"	"2009"	24	24904	96.4
	"Pocahontas County, IA"	"19151"	"2009"	"2009"	14	7395	Unreliable
	"Polk County, IA"	"19153"	"2009"	"2009"	374	425737	87.8
	"Pottawattamie County, IA"	"19155"	"2009"	"2009"	109	92395	118.0
	"Poweshiek County, IA"	"19157"	"2009"	"2009"	25	18958	131.9
	"Sac County, IA"	"19161"	"2009"	"2009"	17	10342	Unreliable
	"Scott County, IA"	"19163"	"2009"	"2009"	157	163582	96.0
	"Shelby County, IA"	"19165"	"2009"	"2009"	14	12165	Unreliable
	"Sioux County, IA"	"19167"	"2009"	"2009"	25	33587	74.4
	"Story County, IA"	"19169"	"2009"	"2009"	44	89285	49.3
	"Tama County, IA"	"19171"	"2009"	"2009"	23	17833	129.0
	"Taylor County, IA"	"19173"	"2009"	"2009"	11	6355	Unreliable
	"Union County, IA"	"19175"	"2009"	"2009"	23	12527	183.6
	"Wapello County, IA"	"19179"	"2009"	"2009"	46	35481	129.6
	"Warren County, IA"	"19181"	"2009"	"2009"	38	45926	82.7
	"Washington County, IA"	"19183"	"2009"	"2009"	24	21692	110.6
	"Wayne County, IA"	"19185"	"2009"	"2009"	14	6393	Unreliable
	"Webster County, IA"	"19187"	"2009"	"2009"	64	38316	167.0
	"Winnebago County, IA"	"19189"	"2009"	"2009"	10	10917	Unreliable
	"Winneshiek County, IA"	"19191"	"2009"	"2009"	19	21025	Unreliable
	"Woodbury County, IA"	"19193"	"2009"	"2009"	119	101581	117.1
	"Wright County, IA"	"19197"	"2009"	"2009"	20	13262	150.8
	"Allen County, KS"	"20001"	"2009"	"2009"	13	13407	Unreliable
	"Anderson County, KS"	"20003"	"2009"	"2009"	15	8101	Unreliable
	"Atchison County, KS"	"20005"	"2009"	"2009"	15	16965	Unreliable
	"Barton County, KS"	"20009"	"2009"	"2009"	50	27526	181.6
	"Bourbon County, KS"	"20011"	"2009"	"2009"	19	15157	Unreliable
	"Brown County, KS"	"20013"	"2009"	"2009"	16	9972	Unreliable
	"Butler County, KS"	"20015"	"2009"	"2009"	72	65617	109.7
	"Cherokee County, KS"	"20021"	"2009"	"2009"	31	21658	143.1
	"Clay County, KS"	"20027"	"2009"	"2009"	11	8500	Unreliable
	"Cloud County, KS"	"20029"	"2009"	"2009"	21	9545	220.0
